,Season,Character,word,count
0,1,Dwight,I,157
1,1,Dwight,you,96
2,1,Dwight,to,77
3,1,Dwight,a,76
4,1,Dwight,the,70
5,1,Dwight,it,55
6,1,Dwight,that,39
7,1,Dwight,and,37
8,1,Dwight,me,36
9,1,Dwight,my,32
10,1,Dwight,have,30
11,1,Dwight,of,30
12,1,Dwight,be,30
13,1,Dwight,this,30
14,1,Dwight,for,29
15,1,Dwight,Jim,28
16,1,Dwight,can,27
17,1,Dwight,is,27
18,1,Dwight,in,26
19,1,Dwight,Im,26
20,1,Dwight,You,25
21,1,Dwight,know,25
22,1,Dwight,your,23
23,1,Dwight,OK,21
24,1,Dwight,not,20
25,2,Dwight,I,380
26,2,Dwight,the,279
27,2,Dwight,you,276
28,2,Dwight,to,260
29,2,Dwight,a,254
30,2,Dwight,is,172
31,2,Dwight,it,164
32,2,Dwight,of,125
33,2,Dwight,that,111
34,2,Dwight,in,105
35,2,Dwight,me,100
36,2,Dwight,and,100
37,2,Dwight,have,97
38,2,Dwight,Im,90
39,2,Dwight,on,88
40,2,Dwight,my,85
41,2,Dwight,You,81
42,2,Dwight,this,80
43,2,Dwight,Michael,76
44,2,Dwight,not,71
45,2,Dwight,for,68
46,2,Dwight,No,67
47,2,Dwight,your,67
48,2,Dwight,was,67
49,2,Dwight,are,65
50,3,Dwight,the,318
51,3,Dwight,I,302
52,3,Dwight,you,222
53,3,Dwight,a,221
54,3,Dwight,to,194
55,3,Dwight,of,132
56,3,Dwight,is,129
57,3,Dwight,and,122
58,3,Dwight,it,108
59,3,Dwight,in,100
60,3,Dwight,that,89
61,3,Dwight,on,80
62,3,Dwight,have,79
63,3,Dwight,this,74
64,3,Dwight,my,74
65,3,Dwight,me,67
66,3,Dwight,do,64
67,3,Dwight,Michael,63
68,3,Dwight,be,63
69,3,Dwight,not,63
70,3,Dwight,You,61
71,3,Dwight,No,60
72,3,Dwight,What,54
73,3,Dwight,for,53
74,3,Dwight,are,53
75,4,Dwight,I,195
76,4,Dwight,you,170
77,4,Dwight,the,158
78,4,Dwight,to,132
79,4,Dwight,a,122
80,4,Dwight,it,79
81,4,Dwight,of,73
82,4,Dwight,is,71
83,4,Dwight,and,68
84,4,Dwight,in,62
85,4,Dwight,that,56
86,4,Dwight,me,50
87,4,Dwight,for,44
88,4,Dwight,do,43
89,4,Dwight,my,42
90,4,Dwight,have,41
91,4,Dwight,You,39
92,4,Dwight,we,38
93,4,Dwight,not,37
94,4,Dwight,on,35
95,4,Dwight,this,32
96,4,Dwight,Im,32
97,4,Dwight,your,31
98,4,Dwight,No,30
99,4,Dwight,be,30
100,5,Dwight,I,315
101,5,Dwight,you,289
102,5,Dwight,the,276
103,5,Dwight,a,254
104,5,Dwight,to,229
105,5,Dwight,is,126
106,5,Dwight,of,122
107,5,Dwight,it,114
108,5,Dwight,and,114
109,5,Dwight,in,108
110,5,Dwight,that,104
111,5,Dwight,not,90
112,5,Dwight,your,90
113,5,Dwight,me,89
114,5,Dwight,do,87
115,5,Dwight,on,79
116,5,Dwight,are,78
117,5,Dwight,my,76
118,5,Dwight,No,73
119,5,Dwight,this,73
120,5,Dwight,Im,70
121,5,Dwight,You,62
122,5,Dwight,have,62
123,5,Dwight,Oh,62
124,5,Dwight,for,62
125,6,Dwight,e,3877
126,6,Dwight,o,2871
127,6,Dwight,t,2822
128,6,Dwight,a,2568
129,6,Dwight,n,2128
130,6,Dwight,i,2062
131,6,Dwight,s,1906
132,6,Dwight,h,1846
133,6,Dwight,r,1595
134,6,Dwight,',1554
135,6,Dwight,l,1513
136,6,Dwight,u,1214
137,6,Dwight,d,1077
138,6,Dwight,m,993
139,6,Dwight,y,970
140,6,Dwight,c,819
141,6,Dwight,",",776
142,6,Dwight,g,770
143,6,Dwight,w,717
144,6,Dwight,f,548
145,6,Dwight,p,525
146,6,Dwight,b,464
147,6,Dwight,k,453
148,6,Dwight,I,430
149,6,Dwight,v,316
150,7,Dwight,I,245
151,7,Dwight,the,244
152,7,Dwight,a,218
153,7,Dwight,you,208
154,7,Dwight,to,190
155,7,Dwight,of,121
156,7,Dwight,that,98
157,7,Dwight,is,96
158,7,Dwight,me,90
159,7,Dwight,it,90
160,7,Dwight,and,89
161,7,Dwight,in,82
162,7,Dwight,for,80
163,7,Dwight,this,73
164,7,Dwight,your,72
165,7,Dwight,Im,54
166,7,Dwight,on,53
167,7,Dwight,be,52
168,7,Dwight,You,52
169,7,Dwight,my,51
170,7,Dwight,do,49
171,7,Dwight,have,48
172,7,Dwight,are,47
173,7,Dwight,not,46
174,7,Dwight,No,45
175,8,Dwight,the,346
176,8,Dwight,I,293
177,8,Dwight,to,286
178,8,Dwight,you,279
179,8,Dwight,a,254
180,8,Dwight,is,171
181,8,Dwight,it,142
182,8,Dwight,of,131
183,8,Dwight,and,129
184,8,Dwight,that,102
185,8,Dwight,me,99
186,8,Dwight,You,92
187,8,Dwight,in,87
188,8,Dwight,on,86
189,8,Dwight,this,79
190,8,Dwight,for,79
191,8,Dwight,Oh,76
192,8,Dwight,be,73
193,8,Dwight,Im,72
194,8,Dwight,just,65
195,8,Dwight,have,64
196,8,Dwight,are,61
197,8,Dwight,my,60
198,8,Dwight,your,60
199,8,Dwight,No,58
200,9,Dwight,the,364
201,9,Dwight,a,363
202,9,Dwight,I,357
203,9,Dwight,you,323
204,9,Dwight,to,289
205,9,Dwight,of,210
206,9,Dwight,is,168
207,9,Dwight,and,155
208,9,Dwight,it,151
209,9,Dwight,that,134
210,9,Dwight,in,129
211,9,Dwight,my,109
212,9,Dwight,for,99
213,9,Dwight,on,99
214,9,Dwight,You,98
215,9,Dwight,your,92
216,9,Dwight,have,90
217,9,Dwight,me,90
218,9,Dwight,No,90
219,9,Dwight,this,81
220,9,Dwight,be,77
221,9,Dwight,are,76
222,9,Dwight,Oh,73
223,9,Dwight,was,71
224,9,Dwight,not,66
225,1,Angela,I,12
226,1,Angela,you,6
227,1,Angela,the,6
228,1,Angela,a,6
229,1,Angela,Im,6
230,1,Angela,to,5
231,1,Angela,think,5
232,1,Angela,Kevin,4
233,1,Angela,What,4
234,1,Angela,is,4
235,1,Angela,of,4
236,1,Angela,be,3
237,1,Angela,No,3
238,1,Angela,him,3
239,1,Angela,uh,3
240,1,Angela,and,3
241,1,Angela,its,2
242,1,Angela,gonna,2
243,1,Angela,me,2
244,1,Angela,Its,2
245,1,Angela,just,2
246,1,Angela,about,2
247,1,Angela,do,2
248,1,Angela,so,2
249,1,Angela,Phyllis,2
250,2,Angela,I,63
251,2,Angela,to,30
252,2,Angela,you,23
253,2,Angela,the,20
254,2,Angela,of,19
255,2,Angela,that,17
256,2,Angela,a,16
257,2,Angela,is,15
258,2,Angela,Im,14
259,2,Angela,No,13
260,2,Angela,and,12
261,2,Angela,not,12
262,2,Angela,You,11
263,2,Angela,have,11
264,2,Angela,dont,11
265,2,Angela,Its,10
266,2,Angela,me,9
267,2,Angela,it,9
268,2,Angela,know,9
269,2,Angela,we,9
270,2,Angela,in,8
271,2,Angela,go,8
272,2,Angela,The,8
273,2,Angela,just,8
274,2,Angela,think,8
275,3,Angela,I,93
276,3,Angela,to,88
277,3,Angela,you,82
278,3,Angela,the,58
279,3,Angela,it,48
280,3,Angela,a,40
281,3,Angela,and,36
282,3,Angela,is,36
283,3,Angela,of,33
284,3,Angela,not,32
285,3,Angela,that,30
286,3,Angela,have,27
287,3,Angela,pum,27
288,3,Angela,we,26
289,3,Angela,You,26
290,3,Angela,dont,25
291,3,Angela,be,24
292,3,Angela,do,24
293,3,Angela,in,23
294,3,Angela,are,20
295,3,Angela,your,19
296,3,Angela,for,19
297,3,Angela,know,19
298,3,Angela,Im,19
299,3,Angela,this,18
300,4,Angela,I,70
301,4,Angela,you,53
302,4,Angela,to,43
303,4,Angela,the,33
304,4,Angela,a,32
305,4,Angela,and,28
306,4,Angela,have,25
307,4,Angela,it,23
308,4,Angela,is,20
309,4,Angela,of,20
310,4,Angela,her,18
311,4,Angela,in,18
312,4,Angela,that,18
313,4,Angela,party,18
314,4,Angela,do,17
315,4,Angela,me,17
316,4,Angela,your,15
317,4,Angela,dont,15
318,4,Angela,for,14
319,4,Angela,with,14
320,4,Angela,No,14
321,4,Angela,not,14
322,4,Angela,Sprinkles,12
323,4,Angela,my,12
324,4,Angela,this,12
325,5,Angela,I,100
326,5,Angela,you,70
327,5,Angela,to,68
328,5,Angela,a,37
329,5,Angela,the,33
330,5,Angela,is,31
331,5,Angela,it,29
332,5,Angela,that,26
333,5,Angela,me,23
334,5,Angela,No,21
335,5,Angela,have,20
336,5,Angela,not,18
337,5,Angela,your,17
338,5,Angela,of,17
339,5,Angela,in,16
340,5,Angela,this,16
341,5,Angela,and,16
342,5,Angela,know,15
343,5,Angela,was,15
344,5,Angela,dont,14
345,5,Angela,on,14
346,5,Angela,are,14
347,5,Angela,do,14
348,5,Angela,we,14
349,5,Angela,What,13
350,6,Angela,e,344
351,6,Angela,o,315
352,6,Angela,t,306
353,6,Angela,a,248
354,6,Angela,',238
355,6,Angela,s,194
356,6,Angela,i,191
357,6,Angela,n,187
358,6,Angela,r,164
359,6,Angela,h,156
360,6,Angela,u,141
361,6,Angela,l,133
362,6,Angela,",",118
363,6,Angela,y,115
364,6,Angela,d,111
365,6,Angela,m,97
366,6,Angela,c,78
367,6,Angela,w,74
368,6,Angela,g,64
369,6,Angela,I,59
370,6,Angela,k,56
371,6,Angela,f,51
372,6,Angela,b,35
373,6,Angela,p,34
374,6,Angela,v,32
375,7,Angela,I,54
376,7,Angela,you,46
377,7,Angela,to,39
378,7,Angela,the,34
379,7,Angela,a,30
380,7,Angela,and,19
381,7,Angela,that,17
382,7,Angela,your,17
383,7,Angela,of,15
384,7,Angela,this,14
385,7,Angela,is,13
386,7,Angela,No,13
387,7,Angela,in,12
388,7,Angela,dont,12
389,7,Angela,You,12
390,7,Angela,me,11
391,7,Angela,be,11
392,7,Angela,have,11
393,7,Angela,he,11
394,7,Angela,my,11
395,7,Angela,do,10
396,7,Angela,would,10
397,7,Angela,think,10
398,7,Angela,Pam,10
399,7,Angela,know,10
400,8,Angela,I,51
401,8,Angela,you,41
402,8,Angela,the,36
403,8,Angela,to,36
404,8,Angela,it,31
405,8,Angela,is,30
406,8,Angela,a,23
407,8,Angela,No,14
408,8,Angela,Dwight,13
409,8,Angela,of,12
410,8,Angela,that,11
411,8,Angela,my,10
412,8,Angela,like,10
413,8,Angela,we,10
414,8,Angela,have,10
415,8,Angela,in,9
416,8,Angela,Pam,9
417,8,Angela,was,9
418,8,Angela,this,9
419,8,Angela,know,9
420,8,Angela,Oh,9
421,8,Angela,here,9
422,8,Angela,for,9
423,8,Angela,and,8
424,8,Angela,do,8
425,9,Angela,I,114
426,9,Angela,you,114
427,9,Angela,the,66
428,9,Angela,to,62
429,9,Angela,a,59
430,9,Angela,is,47
431,9,Angela,Oh,47
432,9,Angela,it,43
433,9,Angela,No,41
434,9,Angela,my,37
435,9,Angela,your,35
436,9,Angela,and,32
437,9,Angela,me,32
438,9,Angela,What,30
439,9,Angela,have,28
440,9,Angela,Dwight,27
441,9,Angela,are,26
442,9,Angela,that,26
443,9,Angela,for,24
444,9,Angela,no,24
445,9,Angela,be,24
446,9,Angela,dont,24
447,9,Angela,of,24
448,9,Angela,not,23
449,9,Angela,You,23
450,1,Michael,I,406
451,1,Michael,the,300
452,1,Michael,you,297
453,1,Michael,a,272
454,1,Michael,to,232
455,1,Michael,it,185
456,1,Michael,that,178
457,1,Michael,is,172
458,1,Michael,know,147
459,1,Michael,of,145
460,1,Michael,and,132
461,1,Michael,in,115
462,1,Michael,on,105
463,1,Michael,Im,93
464,1,Michael,me,84
465,1,Michael,Oh,84
466,1,Michael,have,84
467,1,Michael,right,81
468,1,Michael,here,81
469,1,Michael,just,74
470,1,Michael,You,74
471,1,Michael,No,73
472,1,Michael,what,70
473,1,Michael,not,70
474,1,Michael,And,69
475,2,Michael,I,1195
476,2,Michael,you,886
477,2,Michael,the,848
478,2,Michael,to,733
479,2,Michael,a,719
480,2,Michael,is,509
481,2,Michael,it,463
482,2,Michael,that,455
483,2,Michael,and,412
484,2,Michael,of,408
485,2,Michael,know,276
486,2,Michael,in,276
487,2,Michael,have,253
488,2,Michael,just,225
489,2,Michael,this,221
490,2,Michael,my,220
491,2,Michael,on,218
492,2,Michael,me,215
493,2,Michael,You,215
494,2,Michael,what,213
495,2,Michael,not,211
496,2,Michael,are,209
497,2,Michael,Im,201
498,2,Michael,Oh,199
499,2,Michael,dont,198
500,3,Michael,I,1033
501,3,Michael,you,766
502,3,Michael,to,685
503,3,Michael,the,660
504,3,Michael,a,646
505,3,Michael,is,421
506,3,Michael,that,363
507,3,Michael,it,339
508,3,Michael,and,335
509,3,Michael,of,333
510,3,Michael,in,255
511,3,Michael,know,233
512,3,Michael,And,219
513,3,Michael,me,219
514,3,Michael,have,206
515,3,Michael,are,202
516,3,Michael,You,193
517,3,Michael,this,186
518,3,Michael,Im,183
519,3,Michael,what,176
520,3,Michael,not,175
521,3,Michael,my,175
522,3,Michael,be,173
523,3,Michael,No,167
524,3,Michael,on,164
525,4,Michael,I,904
526,4,Michael,to,587
527,4,Michael,you,582
528,4,Michael,the,574
529,4,Michael,a,524
530,4,Michael,and,359
531,4,Michael,is,347
532,4,Michael,that,343
533,4,Michael,of,307
534,4,Michael,it,295
535,4,Michael,have,213
536,4,Michael,in,206
537,4,Michael,my,205
538,4,Michael,me,189
539,4,Michael,know,173
540,4,Michael,this,171
541,4,Michael,Im,166
542,4,Michael,are,158
543,4,Michael,do,156
544,4,Michael,be,153
545,4,Michael,we,151
546,4,Michael,on,150
547,4,Michael,dont,147
548,4,Michael,what,145
549,4,Michael,not,141
550,5,Michael,I,1112
551,5,Michael,you,813
552,5,Michael,to,748
553,5,Michael,the,598
554,5,Michael,a,570
555,5,Michael,is,399
556,5,Michael,and,363
557,5,Michael,that,353
558,5,Michael,it,350
559,5,Michael,of,317
560,5,Michael,have,262
561,5,Michael,are,223
562,5,Michael,in,216
563,5,Michael,this,214
564,5,Michael,do,197
565,5,Michael,You,192
566,5,Michael,what,187
567,5,Michael,we,186
568,5,Michael,me,183
569,5,Michael,No,183
570,5,Michael,my,176
571,5,Michael,just,175
572,5,Michael,know,168
573,5,Michael,Im,167
574,5,Michael,for,166
575,6,Michael,e,9686
576,6,Michael,o,8170
577,6,Michael,t,8145
578,6,Michael,a,7054
579,6,Michael,n,5651
580,6,Michael,h,5173
581,6,Michael,i,5151
582,6,Michael,s,4741
583,6,Michael,r,4092
584,6,Michael,',3816
585,6,Michael,l,3676
586,6,Michael,u,3056
587,6,Michael,d,3031
588,6,Michael,y,2902
589,6,Michael,m,2408
590,6,Michael,w,2105
591,6,Michael,g,2103
592,6,Michael,",",1908
593,6,Michael,c,1743
594,6,Michael,k,1395
595,6,Michael,I,1375
596,6,Michael,f,1279
597,6,Michael,p,1257
598,6,Michael,b,1232
599,6,Michael,v,877
600,7,Michael,I,719
601,7,Michael,you,601
602,7,Michael,to,466
603,7,Michael,the,429
604,7,Michael,a,348
605,7,Michael,is,264
606,7,Michael,it,246
607,7,Michael,that,244
608,7,Michael,and,242
609,7,Michael,You,175
610,7,Michael,have,173
611,7,Michael,know,172
612,7,Michael,of,170
613,7,Michael,in,166
614,7,Michael,this,149
615,7,Michael,my,145
616,7,Michael,me,140
617,7,Michael,what,135
618,7,Michael,Im,134
619,7,Michael,not,132
620,7,Michael,No,131
621,7,Michael,And,128
622,7,Michael,was,127
623,7,Michael,on,123
624,7,Michael,be,115
625,9,Michael,Thats,1
626,9,Michael,what,1
627,9,Michael,she,1
628,9,Michael,said,1
629,9,Michael,I,1
630,9,Michael,feel,1
631,9,Michael,like,1
632,9,Michael,all,1
633,9,Michael,my,1
634,9,Michael,kids,1
635,9,Michael,grew,1
636,9,Michael,up,1
637,9,Michael,and,1
638,9,Michael,then,1
639,9,Michael,they,1
640,9,Michael,married,1
641,9,Michael,each,1
642,9,Michael,other,1
643,9,Michael,Its,1
644,9,Michael,every,1
645,9,Michael,parents,1
646,9,Michael,dream,1
647,1,Jim,you,99
648,1,Jim,I,85
649,1,Jim,to,79
650,1,Jim,the,55
651,1,Jim,a,46
652,1,Jim,is,42
653,1,Jim,it,41
654,1,Jim,know,38
655,1,Jim,Im,36
656,1,Jim,that,36
657,1,Jim,this,29
658,1,Jim,You,28
659,1,Jim,Dwight,27
660,1,Jim,and,26
661,1,Jim,in,25
662,1,Jim,Oh,24
663,1,Jim,of,24
664,1,Jim,just,24
665,1,Jim,what,23
666,1,Jim,do,23
667,1,Jim,on,22
668,1,Jim,not,22
669,1,Jim,me,21
670,1,Jim,have,20
671,1,Jim,Yeah,19
672,2,Jim,I,271
673,2,Jim,you,251
674,2,Jim,to,182
675,2,Jim,the,174
676,2,Jim,a,163
677,2,Jim,that,114
678,2,Jim,it,103
679,2,Jim,is,93
680,2,Jim,and,88
681,2,Jim,Oh,83
682,2,Jim,know,75
683,2,Jim,on,75
684,2,Jim,just,65
685,2,Jim,be,63
686,2,Jim,in,62
687,2,Jim,Yeah,61
688,2,Jim,of,61
689,2,Jim,for,59
690,2,Jim,Im,58
691,2,Jim,have,55
692,2,Jim,was,54
693,2,Jim,You,54
694,2,Jim,And,52
695,2,Jim,dont,51
696,2,Jim,what,51
697,3,Jim,I,255
698,3,Jim,you,170
699,3,Jim,the,146
700,3,Jim,a,141
701,3,Jim,to,126
702,3,Jim,that,104
703,3,Jim,Oh,92
704,3,Jim,it,66
705,3,Jim,is,55
706,3,Jim,me,55
707,3,Jim,of,54
708,3,Jim,know,54
709,3,Jim,and,54
710,3,Jim,No,52
711,3,Jim,in,51
712,3,Jim,Im,47
713,3,Jim,have,45
714,3,Jim,Yeah,44
715,3,Jim,what,43
716,3,Jim,just,43
717,3,Jim,You,42
718,3,Jim,And,41
719,3,Jim,on,40
720,3,Jim,Hey,40
721,3,Jim,not,39
722,4,Jim,I,222
723,4,Jim,you,187
724,4,Jim,to,131
725,4,Jim,a,124
726,4,Jim,the,109
727,4,Jim,that,102
728,4,Jim,it,98
729,4,Jim,and,68
730,4,Jim,Oh,60
731,4,Jim,we,58
732,4,Jim,Im,57
733,4,Jim,is,57
734,4,Jim,me,53
735,4,Jim,just,53
736,4,Jim,of,50
737,4,Jim,do,49
738,4,Jim,not,49
739,4,Jim,know,44
740,4,Jim,this,44
741,4,Jim,You,42
742,4,Jim,was,41
743,4,Jim,dont,41
744,4,Jim,my,40
745,4,Jim,What,39
746,4,Jim,for,38
747,5,Jim,I,272
748,5,Jim,you,224
749,5,Jim,to,180
750,5,Jim,a,162
751,5,Jim,the,152
752,5,Jim,that,127
753,5,Jim,it,99
754,5,Jim,is,89
755,5,Jim,and,87
756,5,Jim,just,83
757,5,Jim,know,68
758,5,Jim,of,67
759,5,Jim,Im,67
760,5,Jim,You,66
761,5,Jim,this,64
762,5,Jim,in,60
763,5,Jim,for,59
764,5,Jim,have,58
765,5,Jim,Oh,57
766,5,Jim,not,54
767,5,Jim,No,50
768,5,Jim,me,47
769,5,Jim,right,46
770,5,Jim,do,46
771,5,Jim,Hey,44
772,6,Jim,e,3343
773,6,Jim,t,2822
774,6,Jim,o,2650
775,6,Jim,a,2501
776,6,Jim,n,1851
777,6,Jim,',1788
778,6,Jim,h,1740
779,6,Jim,i,1727
780,6,Jim,s,1652
781,6,Jim,r,1347
782,6,Jim,l,1326
783,6,Jim,u,1082
784,6,Jim,d,995
785,6,Jim,y,977
786,6,Jim,",",893
787,6,Jim,g,757
788,6,Jim,w,720
789,6,Jim,m,693
790,6,Jim,c,653
791,6,Jim,k,470
792,6,Jim,I,416
793,6,Jim,p,411
794,6,Jim,b,397
795,6,Jim,f,389
796,6,Jim,v,284
797,7,Jim,I,192
798,7,Jim,you,172
799,7,Jim,the,140
800,7,Jim,a,131
801,7,Jim,to,125
802,7,Jim,that,84
803,7,Jim,it,81
804,7,Jim,just,65
805,7,Jim,and,61
806,7,Jim,of,58
807,7,Jim,is,58
808,7,Jim,know,51
809,7,Jim,this,50
810,7,Jim,think,47
811,7,Jim,was,47
812,7,Jim,Okay,45
813,7,Jim,not,44
814,7,Jim,No,43
815,7,Jim,You,42
816,7,Jim,in,42
817,7,Jim,dont,41
818,7,Jim,Oh,41
819,7,Jim,Im,40
820,7,Jim,right,39
821,7,Jim,be,38
822,8,Jim,I,310
823,8,Jim,you,215
824,8,Jim,the,188
825,8,Jim,to,187
826,8,Jim,a,171
827,8,Jim,it,134
828,8,Jim,that,118
829,8,Jim,know,81
830,8,Jim,in,79
831,8,Jim,is,78
832,8,Jim,just,78
833,8,Jim,of,76
834,8,Jim,Im,72
835,8,Jim,and,68
836,8,Jim,dont,66
837,8,Jim,not,66
838,8,Jim,this,66
839,8,Jim,was,62
840,8,Jim,do,62
841,8,Jim,right,61
842,8,Jim,what,61
843,8,Jim,me,60
844,8,Jim,my,56
845,8,Jim,we,56
846,8,Jim,for,54
847,9,Jim,I,317
848,9,Jim,you,238
849,9,Jim,the,214
850,9,Jim,to,196
851,9,Jim,a,141
852,9,Jim,that,110
853,9,Jim,it,110
854,9,Jim,this,89
855,9,Jim,in,85
856,9,Jim,Im,84
857,9,Jim,and,81
858,9,Jim,is,77
859,9,Jim,You,76
860,9,Jim,me,74
861,9,Jim,of,72
862,9,Jim,know,72
863,9,Jim,was,71
864,9,Jim,for,66
865,9,Jim,Oh,63
866,9,Jim,my,63
867,9,Jim,just,62
868,9,Jim,what,59
869,9,Jim,have,58
870,9,Jim,be,58
871,9,Jim,about,53
872,1,Pam,I,57
873,1,Pam,to,35
874,1,Pam,you,32
875,1,Pam,a,31
876,1,Pam,that,25
877,1,Pam,the,24
878,1,Pam,Im,19
879,1,Pam,Yeah,17
880,1,Pam,are,16
881,1,Pam,it,15
882,1,Pam,like,15
883,1,Pam,Um,14
884,1,Pam,me,13
885,1,Pam,have,13
886,1,Pam,What,12
887,1,Pam,in,12
888,1,Pam,No,12
889,1,Pam,You,11
890,1,Pam,this,11
891,1,Pam,not,11
892,1,Pam,Oh,11
893,1,Pam,dont,10
894,1,Pam,for,10
895,1,Pam,is,10
896,1,Pam,just,10
897,2,Pam,I,276
898,2,Pam,you,154
899,2,Pam,to,153
900,2,Pam,the,132
901,2,Pam,a,118
902,2,Pam,that,89
903,2,Pam,and,72
904,2,Pam,it,67
905,2,Pam,is,61
906,2,Pam,Oh,61
907,2,Pam,my,61
908,2,Pam,me,60
909,2,Pam,in,59
910,2,Pam,of,58
911,2,Pam,know,53
912,2,Pam,have,52
913,2,Pam,just,50
914,2,Pam,like,48
915,2,Pam,dont,42
916,2,Pam,for,41
917,2,Pam,on,40
918,2,Pam,You,39
919,2,Pam,No,39
920,2,Pam,was,39
921,2,Pam,Michael,37
922,3,Pam,I,278
923,3,Pam,you,146
924,3,Pam,to,136
925,3,Pam,the,124
926,3,Pam,a,112
927,3,Pam,it,72
928,3,Pam,that,68
929,3,Pam,Oh,66
930,3,Pam,and,64
931,3,Pam,of,62
932,3,Pam,is,61
933,3,Pam,just,49
934,3,Pam,have,49
935,3,Pam,Im,48
936,3,Pam,You,46
937,3,Pam,Yeah,44
938,3,Pam,Michael,44
939,3,Pam,know,44
940,3,Pam,dont,44
941,3,Pam,in,43
942,3,Pam,for,42
943,3,Pam,my,42
944,3,Pam,was,42
945,3,Pam,like,42
946,3,Pam,with,40
947,4,Pam,I,178
948,4,Pam,you,125
949,4,Pam,to,100
950,4,Pam,the,95
951,4,Pam,a,85
952,4,Pam,it,60
953,4,Pam,and,50
954,4,Pam,in,49
955,4,Pam,of,45
956,4,Pam,Michael,44
957,4,Pam,that,43
958,4,Pam,Im,41
959,4,Pam,have,39
960,4,Pam,Oh,34
961,4,Pam,is,34
962,4,Pam,dont,32
963,4,Pam,Yeah,31
964,4,Pam,for,30
965,4,Pam,know,30
966,4,Pam,just,27
967,4,Pam,me,26
968,4,Pam,was,25
969,4,Pam,my,25
970,4,Pam,one,25
971,4,Pam,he,23
972,5,Pam,I,239
973,5,Pam,you,168
974,5,Pam,a,149
975,5,Pam,the,143
976,5,Pam,to,138
977,5,Pam,it,91
978,5,Pam,that,72
979,5,Pam,and,68
980,5,Pam,Im,65
981,5,Pam,is,65
982,5,Pam,in,52
983,5,Pam,have,51
984,5,Pam,of,50
985,5,Pam,Michael,50
986,5,Pam,my,48
987,5,Pam,this,47
988,5,Pam,Yeah,45
989,5,Pam,Oh,44
990,5,Pam,do,42
991,5,Pam,on,41
992,5,Pam,me,41
993,5,Pam,No,41
994,5,Pam,can,40
995,5,Pam,for,35
996,5,Pam,know,35
997,6,Pam,e,2521
998,6,Pam,t,2057
999,6,Pam,o,1980
1000,6,Pam,a,1627
1001,6,Pam,n,1386
1002,6,Pam,',1352
1003,6,Pam,i,1312
1004,6,Pam,h,1257
1005,6,Pam,s,1123
1006,6,Pam,r,1028
1007,6,Pam,l,904
1008,6,Pam,y,761
1009,6,Pam,u,752
1010,6,Pam,d,682
1011,6,Pam,",",675
1012,6,Pam,m,641
1013,6,Pam,g,528
1014,6,Pam,w,507
1015,6,Pam,c,433
1016,6,Pam,k,373
1017,6,Pam,I,323
1018,6,Pam,p,312
1019,6,Pam,b,303
1020,6,Pam,f,289
1021,6,Pam,v,201
1022,7,Pam,I,167
1023,7,Pam,the,158
1024,7,Pam,you,155
1025,7,Pam,to,140
1026,7,Pam,a,137
1027,7,Pam,it,91
1028,7,Pam,of,79
1029,7,Pam,that,77
1030,7,Pam,and,74
1031,7,Pam,have,67
1032,7,Pam,just,62
1033,7,Pam,in,60
1034,7,Pam,is,58
1035,7,Pam,Im,55
1036,7,Pam,this,53
1037,7,Pam,dont,52
1038,7,Pam,we,50
1039,7,Pam,know,49
1040,7,Pam,You,43
1041,7,Pam,on,40
1042,7,Pam,Oh,40
1043,7,Pam,was,39
1044,7,Pam,for,39
1045,7,Pam,Okay,37
1046,7,Pam,do,36
1047,8,Pam,I,132
1048,8,Pam,you,121
1049,8,Pam,to,96
1050,8,Pam,the,83
1051,8,Pam,a,77
1052,8,Pam,it,55
1053,8,Pam,Oh,52
1054,8,Pam,that,40
1055,8,Pam,and,40
1056,8,Pam,like,38
1057,8,Pam,we,37
1058,8,Pam,of,37
1059,8,Pam,Im,37
1060,8,Pam,just,35
1061,8,Pam,is,34
1062,8,Pam,this,33
1063,8,Pam,No,30
1064,8,Pam,dont,28
1065,8,Pam,do,28
1066,8,Pam,Yeah,27
1067,8,Pam,know,27
1068,8,Pam,have,26
1069,8,Pam,in,26
1070,8,Pam,Okay,26
1071,8,Pam,You,26
1072,9,Pam,I,326
1073,9,Pam,you,228
1074,9,Pam,to,191
1075,9,Pam,a,156
1076,9,Pam,the,146
1077,9,Pam,that,124
1078,9,Pam,it,98
1079,9,Pam,and,86
1080,9,Pam,of,80
1081,9,Pam,Im,79
1082,9,Pam,Oh,76
1083,9,Pam,just,74
1084,9,Pam,is,71
1085,9,Pam,for,62
1086,9,Pam,this,61
1087,9,Pam,me,61
1088,9,Pam,know,60
1089,9,Pam,have,59
1090,9,Pam,my,57
1091,9,Pam,in,52
1092,9,Pam,Yeah,49
1093,9,Pam,so,48
1094,9,Pam,dont,47
1095,9,Pam,be,45
1096,9,Pam,are,44
1097,3,Andy,I,185
1098,3,Andy,you,113
1099,3,Andy,the,109
1100,3,Andy,a,101
1101,3,Andy,to,97
1102,3,Andy,it,60
1103,3,Andy,and,57
1104,3,Andy,is,50
1105,3,Andy,me,48
1106,3,Andy,my,47
1107,3,Andy,of,46
1108,3,Andy,in,43
1109,3,Andy,Im,32
1110,3,Andy,that,31
1111,3,Andy,like,31
1112,3,Andy,your,30
1113,3,Andy,was,30
1114,3,Andy,You,30
1115,3,Andy,for,27
1116,3,Andy,know,25
